Zhang Hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instance0,6814.141677,6814.141677,6814.141677,6814.141677,6814.141677,6814.141677,6814.141677,6814.141677,6814.141677,6814.141677,6814.141677,6814.141677,6814.141677,6814.141677,6814.141677,6814.141677,6814.141677,6814.141677,6814.141677,6814.141677,6814.141677,6814.141677,6814.141677,6814.141677,6814.141677,6814.141677,6814.141677,6814.141677,6814.141677,6814.141677,6814.141677
Instance1,7512.874746,7512.874746,7512.874746,7512.874746,7512.874746,7512.874746,7512.874746,7512.874746,7512.874746,7512.874746,7512.874746,7512.874746,7512.874746,7512.874746,7512.874746,7512.874746,7512.874746,7512.874746,7512.874746,7512.874746,7512.874746,7512.874746,7512.874746,7512.874746,7512.874746,7512.874746,7556.475094,7512.874746,7512.874746,7512.874746,7514.328091
Instance2,7073.700667,7073.700667,7073.700667,7073.700667,7073.700667,7073.700667,7073.700667,7093.572838,7073.700667,7073.700667,7073.700667,7073.700667,7073.700667,7154.579423,7154.579423,7073.700667,7073.700667,7073.700667,7146.440097,7093.572838,7073.700667,7073.700667,7073.700667,7073.700667,7073.700667,7073.700667,7093.572838,7073.700667,7073.700667,7073.700667,7083.504449
Instance3,7625.13169,7625.13169,7625.13169,7625.13169,7625.13169,7829.404775,7625.13169,7625.13169,7625.13169,7625.13169,7625.13169,7670.787477,7625.13169,7625.13169,7625.13169,7625.13169,7625.13169,7625.13169,7625.13169,7625.13169,7625.13169,7625.13169,7625.13169,7625.13169,7625.13169,7625.13169,7625.13169,7625.13169,7625.13169,7625.13169,7633.462652
Instance4,8103.476157,8103.476157,8210.770796,8103.476157,8160.579274,8103.476157,8103.476157,8103.476157,8103.476157,8103.476157,8103.476157,8103.476157,8103.476157,8103.476157,8103.476157,8103.476157,8103.476157,8103.476157,8103.476157,8103.476157,8103.476157,8103.476157,8103.476157,8103.476157,8103.476157,8103.476157,8103.476157,8103.476157,8103.476157,8103.476157,8108.956082
Instance5,7687.732794,7687.732794,7687.732794,7687.732794,7687.732794,7687.732794,7687.732794,7687.732794,7687.732794,7687.732794,7687.732794,7687.732794,7687.732794,7687.732794,7687.732794,7687.732794,7747.924199,7687.732794,7687.732794,7687.732794,7687.732794,7687.732794,7687.732794,7687.732794,7687.732794,7687.732794,7687.732794,7687.732794,7687.732794,7687.732794,7689.739174
Instance6,7772.954129,7851.130483,7854.268495,7772.954129,7772.954129,7772.954129,7772.954129,7772.954129,7854.268495,7772.954129,7772.954129,7772.954129,7772.954129,7772.954129,7772.954129,7772.954129,7772.954129,7772.954129,7772.954129,7772.954129,7772.954129,7772.954129,7772.954129,7772.954129,7772.954129,7820.574824,7772.954129,7772.954129,7772.954129,7772.954129,7782.568322
Instance7,6884.774072,6796.706267,6796.706267,6796.706267,6796.706267,6796.706267,6796.706267,6796.706267,6796.706267,6796.706267,6796.706267,6796.706267,6796.706267,6796.706267,6796.706267,6796.706267,6796.706267,6796.706267,6796.706267,6796.706267,6796.706267,6796.706267,6796.706267,6796.706267,6796.706267,6796.706267,6796.706267,6796.706267,6796.706267,6796.706267,6799.64186
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
